employee_id,area,home_lat,home_lon,age,salary_band,has_car,has_transit_pass_already,home_office_days_per_week,eco_affinity,pt_door_to_door_min,ride_min,access_min,egress_min,transfers,origin_station,dest_station,access_mode,egress_mode,first_line,car_min,car_km_oneway,car_monthly_cost_eur,commute_bucket,score_time_competitiveness,score_absolute_time,score_cost_advantage,score_convenience,score_personal_context,adoption_score,adoption_category,monthly_savings_vs_car_eur
E0292,Norderstedt-Mitte,53.712132,9.963704,26,mid,True,True,0,0.488,36.345696128661345,0.0,36.345696128661345,0.0,0,(direct),(direct),bus,-,none,19.947721479879537,7.903708838598403,99.58673136633986,31-45 min,0.184,0.673,0.716,0.518,0.448,0.478,Medium,55.49
E0293,Wedel,53.578154,9.688876,43,junior,True,False,2,0.715,124.74390448501784,0.0,124.74390448501784,0.0,0,(direct),(direct),bus,-,none,66.74677296265651,34.42317134550535,433.73195895336744,> 60 min,0.158,0.001,0.998,0.476,0.193,0.348,Low,389.63
E0294,Norderstedt-Glashuette,53.699557,10.032985,33,mid,True,False,3,0.637,17.002064853528744,0.0,17.002064853528744,0.0,0,(direct),(direct),bus,-,none,9.706975510691688,2.100619456058623,26.467805146338648,<= 30 min,0.23,0.912,0.427,0.825,0.152,0.483,Medium,-17.63
E0295,Rahlstedt,53.598863,10.151933,47,mid,True,False,2,0.597,62.24078945201142,0.0,62.24078945201142,0.0,0,(direct),(direct),bus,-,none,33.656888533417806,15.672236835603425,197.47018412860317,> 60 min,0.168,0.192,0.928,0.477,0.169,0.371,Low,153.37
E0296,Harburg,53.469394,9.992099,46,junior,True,False,2,0.666,116.0712929697901,0.0,116.0712929697901,0.0,0,(direct),(direct),bus,-,none,62.15539039577123,31.82138789093703,400.9494874258065,> 60 min,0.158,0.003,0.997,0.476,0.183,0.346,Low,356.85
E0297,Ahrensburg,53.681406,10.231577,43,mid,True,False,2,0.515,63.05916017375335,0.0,63.05916017375335,0.0,0,(direct),(direct),bus,-,none,34.09014362139883,15.917748052126004,200.56362545678763,> 60 min,0.168,0.182,0.931,0.477,0.153,0.368,Low,156.46
E0298,Altona,53.544118,9.925654,23,mid,False,False,2,0.958,87.03546714027507,0.0,87.03546714027507,0.0,0,(direct),(direct),bus,-,none,46.78348260367503,23.11064014208252,291.19406579023973,> 60 min,0.162,0.029,0.9,0.476,0.692,0.41,Low,247.09
E0299,Altona,53.567218,9.92944,34,mid,True,False,2,0.431,76.70660240859918,0.0,76.70660240859918,0.0,0,(direct),(direct),bus,-,none,41.31526009867016,20.011980722579754,252.15095710450487,> 60 min,0.164,0.066,0.97,0.476,0.136,0.348,Low,208.05
E0300,Eimsbuettel,53.556684,9.946914,49,mid,True,True,1,0.609,78.95808265746054,0.0,78.95808265746054,0.0,0,(direct),(direct),bus,-,none,42.50722023042028,20.68742479723816,260.66155244520087,> 60 min,0.164,0.056,0.974,0.476,0.447,0.393,Low,216.56
E0301,Altona,53.546853,9.908507,45,mid,False,False,0,0.332,88.2004384559397,0.0,88.2004384559397,0.0,0,(direct),(direct),bus,-,none,47.400232123732785,23.460131536781912,295.5976573634521,> 60 min,0.162,0.027,0.9,0.476,0.616,0.398,Low,251.5
E0302,Norderstedt-Glashuette,53.671312,10.03062,55,mid,True,False,3,0.602,18.81049581483821,0.0,18.81049581483821,0.0,0,(direct),(direct),bus,-,none,10.664380137267287,2.6431487444514628,33.30367418008843,<= 30 min,0.222,0.899,0.455,0.791,0.145,0.478,Medium,-10.8
E0303,Bramfeld,53.610611,10.086258,24,mid,False,False,0,0.298,48.662175924242646,0.0,48.662175924242646,0.0,0,(direct),(direct),bus,-,none,26.468210783422577,11.598652777272793,146.1430249936372,46-60 min,0.175,0.424,0.9,0.482,0.61,0.481,Medium,102.04
E0304,Volksdorf,53.646416,10.16795,51,mid,True,False,0,0.435,50.0029277616284,0.0,50.0029277616284,0.0,0,(direct),(direct),bus,-,none,27.178020579685626,12.00087832848852,151.21106693895535,46-60 min,0.174,0.397,0.856,0.481,0.187,0.403,Low,107.11
E0305,Billstedt,53.537904,10.127381,32,mid,False,False,1,0.266,85.61407997874842,0.0,85.61407997874842,0.0,0,(direct),(direct),bus,-,none,46.03098351816094,22.684223993624528,285.821222319669,> 60 min,0.163,0.033,0.9,0.476,0.578,0.393,Low,241.72
E0306,Schnelsen,53.629443,9.915336,50,mid,True,False,1,0.337,56.523127986294945,0.0,56.523127986294945,0.0,0,(direct),(direct),bus,-,none,30.62989128686203,13.956938395888484,175.8574237881949,46-60 min,0.171,0.277,0.9,0.478,0.142,0.38,Low,131.76
E0307,Fuhlsbuettel,53.636539,10.024784,39,mid,False,False,1,0.235,35.14423189128139,0.0,35.14423189128139,0.0,0,(direct),(direct),bus,-,none,19.31165217773721,7.543269567384416,95.04519654904365,31-45 min,0.186,0.695,0.9,0.527,0.572,0.539,Medium,50.95
E0308,Eppendorf,53.589153,10.02658,50,junior,True,True,0,0.219,57.56473179804167,0.0,57.56473179804167,0.0,0,(direct),(direct),bus,-,none,31.181328598963233,14.2694195394125,179.79468619659747,46-60 min,0.17,0.26,0.906,0.478,0.394,0.415,Low,135.69
E0309,Kaltenkirchen,53.836121,9.949899,45,junior,False,False,3,0.874,74.58381788008305,38.435140967091655,8.640521374935366,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,walk,bus,A1,46.65379416411331,23.037150026330874,290.26809033176903,> 60 min,0.356,0.078,0.9,0.452,0.65,0.468,Medium,246.17
E0310,Garstedt,53.695838,9.988564,41,junior,True,False,0,0.308,26.880057708668545,0.0,26.880057708668545,0.0,0,(direct),(direct),bus,-,none,14.936501139883346,5.064017312600563,63.80661813876709,<= 30 min,0.198,0.819,0.581,0.63,0.162,0.458,Medium,19.71
E0311,Poppenbuettel,53.643753,10.090858,35,junior,True,False,0,0.552,34.556125593586245,0.0,34.556125593586245,0.0,0,(direct),(direct),bus,-,none,19.000301784839777,7.366837678075872,92.82215474375599,31-45 min,0.186,0.705,0.693,0.531,0.21,0.447,Medium,48.72
E0312,Niendorf,53.609499,9.926001,25,junior,True,False,0,0.444,60.73854979459419,0.0,60.73854979459419,0.0,0,(direct),(direct),bus,-,none,32.86158518537339,15.221564938378258,191.79171822356602,> 60 min,0.169,0.212,0.921,0.477,0.189,0.377,Low,147.69
E0313,Quickborn,53.709048,9.951427,23,mid,True,False,2,0.773,38.93354142905446,0.0,38.93354142905446,0.0,0,(direct),(direct),bus,-,none,21.31775722714648,8.680062428716338,109.36878660182585,31-45 min,0.182,0.624,0.748,0.504,0.205,0.435,Medium,65.27
E0314,Langenhorn,53.652141,9.998748,33,mid,True,False,0,0.334,31.599768724251106,0.0,31.599768724251106,0.0,0,(direct),(direct),bus,-,none,17.4351716775447,6.479930617275332,81.64712577766917,31-45 min,0.19,0.753,0.652,0.56,0.167,0.447,Medium,37.55
E0315,Langenhorn,53.664253,9.976904,25,mid,True,False,0,0.492,32.5847403472656,0.0,32.5847403472656,0.0,0,(direct),(direct),bus,-,none,17.956627242670024,6.77542210417968,85.37031851266396,31-45 min,0.189,0.738,0.665,0.549,0.198,0.449,Medium,41.27
E0316,Langenhorn,53.660501,10.006346,57,senior,True,True,1,0.343,27.11634092634978,0.0,27.11634092634978,0.0,0,(direct),(direct),bus,-,none,15.061592255126353,5.134902277904933,64.69976870160215,<= 30 min,0.198,0.816,0.585,0.626,0.394,0.492,Medium,20.6
E0317,Fuhlsbuettel,53.616252,10.015157,40,senior,False,False,1,0.276,45.29533839938638,0.0,45.29533839938638,0.0,0,(direct),(direct),bus,-,none,24.685767387910442,10.588601519815915,133.41637914968052,46-60 min,0.177,0.494,0.9,0.486,0.58,0.492,Medium,89.32
E0318,Barmbek,53.59763,10.032545,31,mid,False,True,2,0.575,53.32709783687897,0.0,53.32709783687897,0.0,0,(direct),(direct),bus,-,none,28.937875325406512,12.99812935106369,163.77642982340248,46-60 min,0.172,0.333,0.9,0.479,0.865,0.5,Medium,119.68
E0319,Tangstedt,53.726648,10.056361,23,mid,True,False,0,0.32,29.24054712560229,0.0,29.24054712560229,0.0,0,(direct),(direct),bus,-,none,16.1861720076718,5.772164137680687,72.72926813477666,<= 30 min,0.194,0.788,0.617,0.591,0.164,0.452,Medium,28.63
E0320,Pinneberg,53.664079,9.80147,38,mid,True,True,1,0.31,80.64994045419962,0.0,80.64994045419962,0.0,0,(direct),(direct),bus,-,none,43.40290965222333,21.19498213625989,267.0567749168746,> 60 min,0.163,0.049,0.976,0.476,0.387,0.384,Low,222.96
E0321,Blankenese,53.566064,9.801177,37,junior,True,True,0,0.765,101.08911736865558,0.0,101.08911736865558,0.0,0,(direct),(direct),bus,-,none,54.223650371641185,27.326735210596674,344.31686365351806,> 60 min,0.16,0.009,0.993,0.476,0.503,0.395,Low,300.22
E0322,Poppenbuettel,53.669485,10.090402,65,junior,True,False,3,0.395,25.302913815988504,0.0,25.302913815988504,0.0,0,(direct),(direct),bus,-,none,14.101542608464504,4.590874144796552,57.845014224436554,<= 30 min,0.201,0.838,0.557,0.659,0.104,0.454,Medium,13.75
E0323,Langenhorn,53.663045,10.039046,42,mid,True,False,0,0.405,21.802225399026426,0.0,21.802225399026426,0.0,0,(direct),(direct),bus,-,none,12.248236975955166,3.5406676197079276,44.612412008319886,<= 30 min,0.211,0.874,0.502,0.73,0.181,0.475,Medium,0.51
E0324,Bramfeld,53.596935,10.05448,30,mid,False,False,2,0.622,53.56270948541131,0.0,53.56270948541131,0.0,0,(direct),(direct),bus,-,none,29.062610904041282,13.068812845623393,164.66704185485474,46-60 min,0.172,0.329,0.9,0.479,0.624,0.463,Medium,120.57
E0325,Rahlstedt,53.592208,10.159682,65,mid,True,False,1,0.522,66.13833148721525,0.0,66.13833148721525,0.0,0,(direct),(direct),bus,-,none,35.72029314029043,16.841499446164576,212.20289302167367,> 60 min,0.167,0.147,0.943,0.477,0.179,0.366,Low,168.1
E0326,Eimsbuettel,53.574386,9.951991,34,mid,True,False,1,0.587,70.6205899805616,0.0,70.6205899805616,0.0,0,(direct),(direct),bus,-,none,38.09325351912084,18.18617699416848,229.14583012652284,> 60 min,0.166,0.106,0.956,0.476,0.192,0.362,Low,185.05
E0327,Altona,53.56214,9.949065,47,senior,True,True,3,0.343,76.30963152158785,0.0,76.30963152158785,0.0,0,(direct),(direct),bus,-,none,41.10509904084063,19.892889456476354,250.65040715160205,> 60 min,0.164,0.069,0.969,0.476,0.344,0.38,Low,206.55
E0328,Bramfeld,53.614124,10.070144,19,junior,True,False,1,0.827,45.885580054282066,0.0,45.885580054282066,0.0,0,(direct),(direct),bus,-,none,24.99824826403168,10.765674016284619,135.6474926051862,46-60 min,0.176,0.482,0.821,0.485,0.24,0.422,Medium,91.55
E0329,Eppendorf,53.586436,9.97726,53,senior,False,False,2,0.792,62.3630333327736,0.0,62.3630333327736,0.0,0,(direct),(direct),bus,-,none,33.72160588205661,15.708909999832079,197.93226599788417,> 60 min,0.168,0.19,0.9,0.477,0.658,0.439,Medium,153.83
E0330,Tangstedt,53.745198,10.132008,41,mid,True,True,1,0.097,47.20024374880709,0.0,47.20024374880709,0.0,0,(direct),(direct),bus,-,none,25.69424669054493,11.160073124642127,140.6169213704908,46-60 min,0.175,0.454,0.833,0.484,0.344,0.434,Medium,96.52
E0331,Wandsbek,53.578616,10.082371,32,junior,True,False,0,0.027,63.34818365930681,0.0,63.34818365930681,0.0,0,(direct),(direct),bus,-,none,34.243156054927134,16.004455097792043,201.65613423217974,> 60 min,0.168,0.178,0.933,0.477,0.105,0.36,Low,157.56
E0332,Henstedt-Ulzburg,53.802548,9.962294,47,junior,True,False,1,0.774,70.16457623032291,23.22381988100904,19.432600811257846,27.508155538056023,0,Ulzburg Sued,Norderstedt Mitte,bus,bus,A2,38.013841960491256,18.141177110945048,228.57883159790757,> 60 min,0.17,0.109,0.956,0.484,0.23,0.371,Low,184.48
E0333,Barmbek,53.576189,10.050497,49,mid,True,True,0,0.305,63.50618369505181,0.0,63.50618369505181,0.0,0,(direct),(direct),bus,-,none,34.326803132674485,16.051855108515543,202.25337436729583,> 60 min,0.168,0.176,0.933,0.477,0.411,0.405,Low,158.15
E0334,Billstedt,53.540101,10.080655,34,mid,True,True,2,0.624,81.57169812505116,0.0,81.57169812505116,0.0,0,(direct),(direct),bus,-,none,43.89089900738002,21.471509437515348,270.54101891269335,> 60 min,0.163,0.045,0.978,0.476,0.425,0.389,Low,226.44
E0335,Norderstedt-Glashuette,53.68885,10.075342,39,mid,False,True,0,0.693,18.438503700128784,0.0,18.438503700128784,0.0,0,(direct),(direct),bus,-,none,10.467443135362299,2.531551110038636,31.89754398648681,<= 30 min,0.223,0.901,0.9,0.798,0.939,0.688,High,-12.2
E0336,Eppendorf,53.602056,10.000974,46,mid,True,True,3,0.196,52.98624600833787,0.0,52.98624600833787,0.0,0,(direct),(direct),bus,-,none,28.757424357355344,12.895873802501361,162.48800991151714,46-60 min,0.172,0.34,0.878,0.479,0.314,0.414,Low,118.39
E0337,Norderstedt-Glashuette,53.687152,10.052662,52,junior,True,False,2,0.545,7.2361635396025,0.0,7.2361635396025,0.0,0,(direct),(direct),walk,-,none,7.021576029120353,0.5788930831682,7.294052847919319,<= 30 min,0.843,0.959,0.351,0.937,0.159,0.679,High,-36.81
E0338,Wandsbek,53.575942,10.037584,32,senior,True,False,0,0.749,63.66170571453555,0.0,63.66170571453555,0.0,0,(direct),(direct),bus,-,none,34.40913831946,16.098511714360665,202.84124760094437,> 60 min,0.168,0.174,0.934,0.477,0.25,0.381,Low,158.74
E0339,Norderstedt-Glashuette,53.681445,10.077278,52,mid,True,True,0,0.649,19.373729878177034,0.0,19.373729878177034,0.0,0,(direct),(direct),bus,-,none,10.96256287668196,2.81211896345311,35.43269893950919,<= 30 min,0.219,0.894,0.464,0.78,0.48,0.526,Medium,-8.67
E0340,Pinneberg,53.658728,9.779011,19,senior,True,False,3,0.314,87.40662014991202,0.0,87.40662014991202,0.0,0,(direct),(direct),bus,-,none,46.97997537348283,23.221986044973605,292.59702416666744,> 60 min,0.162,0.028,0.984,0.476,0.088,0.336,Low,248.5
E0341,Garstedt,53.693308,9.984574,47,mid,True,True,2,0.632,27.74359388365607,0.0,27.74359388365607,0.0,0,(direct),(direct),bus,-,none,15.39366735017086,5.323078165096821,67.07078488021995,<= 30 min,0.196,0.808,0.595,0.615,0.426,0.496,Medium,22.97
E0342,Halstenbek,53.649621,9.864243,66,junior,True,False,0,0.692,64.92840454209987,0.0,64.92840454209987,0.0,0,(direct),(direct),bus,-,none,35.0797435811117,16.478521362629962,207.6293691691375,> 60 min,0.167,0.16,0.939,0.477,0.238,0.377,Low,163.53
E0343,Altona,53.560253,9.916055,56,junior,False,True,0,0.432,81.5436952221371,0.0,81.5436952221371,0.0,0,(direct),(direct),bus,-,none,43.8760739411314,21.46310856664113,270.4351679396782,> 60 min,0.163,0.045,0.9,0.476,0.886,0.442,Medium,226.34
E0344,Winterhude,53.582879,9.984544,29,mid,False,False,2,0.657,63.23532029582524,0.0,63.23532029582524,0.0,0,(direct),(direct),bus,-,none,34.18340486249572,15.970596088747572,201.22951071821942,> 60 min,0.168,0.18,0.9,0.477,0.631,0.433,Medium,157.13
E0345,Altona,53.546924,9.94451,20,senior,False,False,0,0.732,83.54164846443358,0.0,83.54164846443358,0.0,0,(direct),(direct),bus,-,none,44.93381389293543,22.062494539330075,277.98743119555894,> 60 min,0.163,0.039,0.9,0.476,0.696,0.413,Low,233.89
E0346,Altona,53.546533,9.952107,33,junior,True,True,1,0.865,82.88861413965402,0.0,82.88861413965402,0.0,0,(direct),(direct),bus,-,none,44.58808983864036,21.866584241896206,275.5189614478922,> 60 min,0.163,0.041,0.979,0.476,0.498,0.399,Low,231.42
E0347,Pinneberg,53.676598,9.802781,36,mid,True,False,1,0.392,79.56934024755043,0.0,79.56934024755043,0.0,0,(direct),(direct),bus,-,none,42.83082718987964,20.87080207426513,262.9721061357406,> 60 min,0.164,0.053,0.975,0.476,0.153,0.349,Low,218.87
E0348,Quickborn,53.719636,9.889537,39,mid,True,False,2,0.317,57.259382212694824,0.0,57.259382212694824,0.0,0,(direct),(direct),bus,-,none,31.019672936132558,14.177814663808448,178.64046476398644,46-60 min,0.17,0.265,0.904,0.478,0.113,0.373,Low,134.54
E0349,Winterhude,53.58787,10.030558,38,mid,True,False,1,0.384,58.061896160962156,0.0,58.061896160962156,0.0,0,(direct),(direct),bus,-,none,31.444533261685848,14.418568848288647,181.67396748843694,46-60 min,0.17,0.252,0.908,0.478,0.152,0.377,Low,137.57
E0350,Norderstedt-Glashuette,53.691029,10.008822,44,junior,True,False,2,0.553,20.739216097383263,0.0,20.739216097383263,0.0,0,(direct),(direct),bus,-,none,11.685467345673493,3.2217648292149788,40.59423684810873,<= 30 min,0.214,0.883,0.485,0.752,0.161,0.475,Medium,-3.51
E0351,Eppendorf,53.581462,10.030895,33,senior,True,True,0,0.189,61.129332121030686,0.0,61.129332121030686,0.0,0,(direct),(direct),bus,-,none,33.06846994642801,15.338799636309206,193.268875417496,> 60 min,0.169,0.207,0.923,0.477,0.388,0.406,Low,149.17
E0352,Garstedt,53.677043,10.007948,27,senior,True,False,0,0.417,21.885149672736645,0.0,21.885149672736645,0.0,0,(direct),(direct),bus,-,none,12.292138062037047,3.5655449018209935,44.92586576294451,<= 30 min,0.211,0.873,0.503,0.729,0.183,0.475,Medium,0.83
E0353,Ohlsdorf,53.606634,10.04904,40,mid,True,True,1,0.265,48.83065683773725,0.0,48.83065683773725,0.0,0,(direct),(direct),bus,-,none,26.557406561155016,11.649197051321176,146.7798828466468,46-60 min,0.174,0.421,0.847,0.482,0.378,0.435,Medium,102.68
E0354,Ohlsdorf,53.614659,10.033351,24,junior,True,False,2,0.19,45.13674719029655,0.0,45.13674719029655,0.0,0,(direct),(direct),bus,-,none,24.60180733603935,10.541024157088966,132.81690437932096,46-60 min,0.177,0.497,0.814,0.487,0.088,0.402,Low,88.72
E0355,Schnelsen,53.629003,9.909127,19,mid,True,False,3,0.791,58.07909984651598,0.0,58.07909984651598,0.0,0,(direct),(direct),bus,-,none,31.453641095214344,14.423729953954794,181.73899741983038,46-60 min,0.17,0.252,0.908,0.478,0.183,0.382,Low,137.64
E0356,Bramfeld,53.635747,10.089288,19,junior,True,False,2,0.199,37.71509045794802,0.0,37.71509045794802,0.0,0,(direct),(direct),bus,-,none,20.67269494832542,8.314527137384406,104.76304193104352,31-45 min,0.183,0.647,0.733,0.51,0.09,0.421,Medium,60.66
E0357,St. Georg / Altstadt,53.560507,10.004231,37,senior,False,True,3,0.74,72.19690497162927,0.0,72.19690497162927,0.0,0,(direct),(direct),bus,-,none,38.92777322027431,18.659071491488778,235.1043007927586,> 60 min,0.165,0.094,0.9,0.476,0.873,0.451,Medium,191.0
E0358,Altona,53.554931,9.936301,35,mid,False,True,1,0.21,81.01418609165466,0.0,81.01418609165466,0.0,0,(direct),(direct),bus,-,none,43.59574557793482,21.304255827496398,268.43362342645463,> 60 min,0.163,0.047,0.9,0.476,0.817,0.432,Medium,224.33
E0359,Poppenbuettel,53.652755,10.089838,40,junior,True,False,0,0.651,30.803422882444885,0.0,30.803422882444885,0.0,0,(direct),(direct),bus,-,none,17.013576820117883,6.241026864733466,78.63693849564166,31-45 min,0.191,0.765,0.64,0.57,0.23,0.459,Medium,34.54
E0360,Winterhude,53.598367,10.006686,55,mid,False,False,1,0.26,54.245078533820625,0.0,54.245078533820625,0.0,0,(direct),(direct),bus,-,none,29.42386510614033,13.273523560146186,167.24639685784194,46-60 min,0.172,0.316,0.9,0.479,0.577,0.453,Medium,123.15
E0361,Wedel,53.58096,9.680791,40,senior,True,False,2,0.393,126.19721055616417,0.0,126.19721055616417,0.0,0,(direct),(direct),bus,-,none,67.51617029443985,34.85916316684925,439.22545590230055,> 60 min,0.158,0.001,0.999,0.476,0.129,0.338,Low,395.13
E0362,Norderstedt-Glashuette,53.675408,10.030358,44,mid,False,False,0,0.445,17.208147638540463,0.0,17.208147638540463,0.0,0,(direct),(direct),bus,-,none,9.816078161580245,2.162444291562139,27.24679807368295,<= 30 min,0.229,0.91,0.9,0.821,0.639,0.65,High,-16.85
E0363,Norderstedt-Glashuette,53.688061,10.033306,38,junior,True,False,0,0.834,13.565506221901163,0.0,13.565506221901163,0.0,0,(direct),(direct),walk,-,none,7.915130290150753,1.085240497752093,13.674030271676372,<= 30 min,0.258,0.932,0.376,0.878,0.267,0.511,Medium,-30.43
E0364,Norderstedt-Glashuette,53.691439,10.044188,52,junior,True,False,1,0.197,7.875524016824732,0.0,7.875524016824732,0.0,0,(direct),(direct),walk,-,none,7.111838684728197,0.6300419213459786,7.93852820895933,<= 30 min,0.797,0.957,0.354,0.933,0.114,0.658,High,-36.16
E0365,Eimsbuettel,53.56789,9.987512,50,mid,True,False,2,0.337,69.71811979614135,33.543676158316906,5.12117734793338,31.053266289891063,0,Hallerstrasse,Langenhorn Markt,walk,bus,U1,37.6911138563178,17.95829785191342,226.27455293410912,> 60 min,0.168,0.113,0.954,0.519,0.117,0.359,Low,182.17
E0366,Niendorf,53.623048,9.954529,41,junior,True,False,1,0.316,50.45129263636409,0.0,50.45129263636409,0.0,0,(direct),(direct),bus,-,none,27.415390219251574,12.135387790909226,152.90588616545625,46-60 min,0.174,0.388,0.86,0.481,0.138,0.394,Low,108.81
E0367,St. Georg / Altstadt,53.545263,10.014905,25,junior,False,False,3,0.251,78.96299057023325,0.0,78.96299057023325,0.0,0,(direct),(direct),bus,-,none,42.50981853718231,20.688897171069975,260.68010435548166,> 60 min,0.164,0.056,0.9,0.476,0.525,0.391,Low,216.58
E0368,Eimsbuettel,53.568421,9.984161,49,mid,False,True,1,0.267,69.89032211868545,0.0,69.89032211868545,0.0,0,(direct),(direct),bus,-,none,37.706641121657,17.967096635605632,226.38541760863095,> 60 min,0.166,0.112,0.9,0.476,0.828,0.448,Medium,182.29
E0369,Langenhorn,53.66618,10.02099,39,junior,False,False,0,0.575,22.37465646595225,0.0,22.37465646595225,0.0,0,(direct),(direct),bus,-,none,12.551288717268838,3.712396939785675,46.776201441299506,<= 30 min,0.209,0.868,0.9,0.718,0.665,0.624,High,2.68
E0370,Harburg,53.473044,9.955052,38,junior,True,False,0,0.38,116.41231101947764,0.0,116.41231101947764,0.0,0,(direct),(direct),bus,-,none,62.33592936325287,31.923693305843294,402.23853565362543,> 60 min,0.158,0.003,0.997,0.476,0.176,0.345,Low,358.14
E0371,St. Georg / Altstadt,53.5573,9.996131,44,junior,False,True,3,0.731,74.18731470857799,0.0,74.18731470857799,0.0,0,(direct),(direct),bus,-,none,39.98151955160011,19.256194412573397,242.62804959842478,> 60 min,0.165,0.081,0.9,0.476,0.871,0.448,Medium,198.53
E0372,Kaltenkirchen,53.804449,9.982667,42,mid,True,True,1,0.163,69.29947193105767,0.0,69.29947193105767,0.0,0,(direct),(direct),bus,-,none,37.393838081148175,17.7898415793173,224.15200389939798,> 60 min,0.166,0.117,0.953,0.476,0.358,0.389,Low,180.05
E0373,Langenhorn,53.660415,10.020641,27,junior,False,True,0,0.396,24.783498432511806,0.0,24.783498432511806,0.0,0,(direct),(direct),bus,-,none,13.82655799368272,4.435049529753542,55.881624074894624,<= 30 min,0.203,0.844,0.9,0.669,0.879,0.642,High,11.78
E0374,Langenhorn,53.61901,10.008535,48,senior,False,True,3,0.427,44.54623455296557,0.0,44.54623455296557,0.0,0,(direct),(direct),bus,-,none,24.289182998628835,10.363870365889673,130.58476661020987,31-45 min,0.177,0.509,0.9,0.488,0.81,0.53,Medium,86.48
E0375,Garstedt,53.696267,9.966337,19,mid,True,False,3,0.429,33.11706119652344,0.0,33.11706119652344,0.0,0,(direct),(direct),bus,-,none,18.23844416286535,6.935118358957031,87.3824913228586,31-45 min,0.188,0.729,0.673,0.544,0.111,0.435,Medium,43.28
E0376,Garstedt,53.697558,10.002847,22,mid,True,False,0,0.765,23.258686999976266,0.0,23.258686999976266,0.0,0,(direct),(direct),bus,-,none,13.019304882340375,3.97760609999288,50.11783685991029,<= 30 min,0.207,0.86,0.525,0.7,0.253,0.482,Medium,6.02
E0377,Pinneberg,53.663867,9.812167,37,mid,True,False,0,0.632,77.65374854888157,0.0,77.65374854888157,0.0,0,(direct),(direct),bus,-,none,41.81669040823141,20.296124564664467,255.7311695147723,> 60 min,0.164,0.062,0.971,0.476,0.226,0.361,Low,211.63
E0378,Schnelsen,53.63505,9.900713,55,mid,True,False,2,0.848,58.475394283028294,0.0,58.475394283028294,0.0,0,(direct),(direct),bus,-,none,31.66344403219145,14.542618284908489,183.23699038984694,46-60 min,0.17,0.245,0.91,0.477,0.22,0.387,Low,139.14
E0379,Fuhlsbuettel,53.608664,10.000765,66,junior,True,True,0,0.257,49.977592333456485,0.0,49.977592333456485,0.0,0,(direct),(direct),bus,-,none,27.164607705947553,11.993277700036945,151.1152990204655,46-60 min,0.174,0.398,0.856,0.481,0.401,0.435,Medium,107.02
E0380,Wandsbek,53.581218,10.065228,29,senior,True,True,3,0.506,61.36455899074027,0.0,61.36455899074027,0.0,0,(direct),(direct),bus,-,none,33.1930018186272,15.40936769722208,194.15803298499821,> 60 min,0.169,0.204,0.924,0.477,0.376,0.404,Low,150.06
E0381,Bramfeld,53.609474,10.060047,57,junior,True,False,3,0.503,47.66918428456879,0.0,47.66918428456879,0.0,0,(direct),(direct),bus,-,none,25.942509327124654,11.300755285370638,142.38951659567005,46-60 min,0.175,0.445,0.837,0.483,0.126,0.4,Low,98.29
E0382,Pinneberg,53.652233,9.776333,51,mid,True,False,2,0.472,88.774445587124,0.0,88.774445587124,0.0,0,(direct),(direct),bus,-,none,47.70411825200683,23.632333676137204,297.76740431932876,> 60 min,0.162,0.025,0.986,0.476,0.144,0.344,Low,253.67
E0383,Altona,53.532995,9.927931,47,mid,True,False,3,0.428,91.59769518607841,0.0,91.59769518607841,0.0,0,(direct),(direct),bus,-,none,49.19877980439445,24.479308555823522,308.4392878033764,> 60 min,0.161,0.02,0.988,0.476,0.111,0.338,Low,264.34
E0384,Poppenbuettel,53.657802,10.076183,47,senior,True,False,0,0.74,26.59444874737678,0.0,26.59444874737678,0.0,0,(direct),(direct),bus,-,none,14.785296395670061,4.978334624213034,62.72701626508423,<= 30 min,0.199,0.823,0.577,0.635,0.248,0.472,Medium,18.63
E0385,Fuhlsbuettel,53.634909,10.006531,34,mid,True,False,1,0.289,37.58984185634062,0.0,37.58984185634062,0.0,0,(direct),(direct),bus,-,none,20.606386865121504,8.276952556902186,104.28960221696755,31-45 min,0.183,0.65,0.732,0.511,0.133,0.428,Medium,60.19
E0386,Elmshorn,53.757346,9.638148,39,mid,False,True,1,0.543,131.06669519222626,0.0,131.06669519222626,0.0,0,(direct),(direct),bus,-,none,70.09413274882569,36.32000855766788,457.6321078266153,> 60 min,0.157,0.001,0.9,0.476,0.884,0.431,Medium,413.53
E0387,Barmbek,53.589901,10.05721,47,junior,True,True,1,0.694,56.994206541464095,0.0,56.994206541464095,0.0,0,(direct),(direct),bus,-,none,30.87928581606923,14.09826196243923,177.63810072673428,46-60 min,0.17,0.269,0.903,0.478,0.464,0.427,Medium,133.54
E0388,Pinneberg,53.648166,9.827339,50,junior,True,True,0,0.036,75.1673863230483,0.0,75.1673863230483,0.0,0,(direct),(direct),bus,-,none,40.50038099455498,19.55021589691449,246.33272030112255,> 60 min,0.165,0.075,0.967,0.476,0.357,0.383,Low,202.23
E0389,Norderstedt-Glashuette,53.698176,10.040108,29,senior,True,True,2,0.446,20.77831791726379,0.0,20.77831791726379,0.0,0,(direct),(direct),walk,-,none,8.933409588319595,1.662265433381103,20.944544460601897,<= 30 min,0.029,0.883,0.405,0.752,0.389,0.437,Medium,-23.16
